ID,Date,Time,Fly1,Fly2,Fly3,Fly4,Fly5,Fly6,Fly7,Fly8,Fly9,Fly10,Fly11,Fly12,Fly13,Fly14,Fly15,Fly16,Fly17,Fly18,Fly19,Fly20,Fly21,Fly22,Fly23,Fly24,Fly25,Fly26,Fly27,Fly28,Fly29,Fly30,Fly31,Fly32
398170,4 Jul 20,5:25:00,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398171,4 Jul 20,5:26:00,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398172,4 Jul 20,5:27:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398173,4 Jul 20,5:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398174,4 Jul 20,5:29:00,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
398175,4 Jul 20,5:30:00,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0
398176,4 Jul 20,5:31:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
398177,4 Jul 20,5:32:00,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398178,4 Jul 20,5:33:00,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398179,4 Jul 20,5:34:00,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
398180,4 Jul 20,5:35:00,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
398181,4 Jul 20,5:36:00,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
398182,4 Jul 20,5:37:00,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
398183,4 Jul 20,5:38:00,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398184,4 Jul 20,5:39:00,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
398185,4 Jul 20,5:40:00,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398186,4 Jul 20,5:41:00,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398187,4 Jul 20,5:42:00,0,5,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398188,4 Jul 20,5:43:00,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
398189,4 Jul 20,5:44:00,0,0,2,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398190,4 Jul 20,5:45:00,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398191,4 Jul 20,5:46:00,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398192,4 Jul 20,5:47:00,0,3,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0
398193,4 Jul 20,5:48:00,0,2,2,0,0,0,0,0,0,4,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
398194,4 Jul 20,5:49:00,0,3,3,0,0,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
398195,4 Jul 20,5:50:00,0,2,1,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
398196,4 Jul 20,5:51:00,0,0,0,0,0,0,0,0,0,0,7,7,0,0,1,0,1,0,5,0,0,0,6,2,0,0,0,0,0,0,0,0
398197,4 Jul 20,5:52:00,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0
398198,4 Jul 20,5:53:00,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,4,0,0,0,1,4,0,0,0,0,0,0,0,0
398199,4 Jul 20,5:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
398200,4 Jul 20,5:55:00,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,8,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
398201,4 Jul 20,5:56:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
398202,4 Jul 20,5:57:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398203,4 Jul 20,5:58:00,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398204,4 Jul 20,5:59:00,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0
398205,4 Jul 20,6:00:00,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
398206,4 Jul 20,6:01:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
398207,4 Jul 20,6:02:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398208,4 Jul 20,6:03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
398209,4 Jul 20,6:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
398210,4 Jul 20,6:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
398211,4 Jul 20,6:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
398212,4 Jul 20,6:07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398213,4 Jul 20,6:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
398214,4 Jul 20,6:09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398215,4 Jul 20,6:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398216,4 Jul 20,6:11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398217,4 Jul 20,6:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398218,4 Jul 20,6:13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
398219,4 Jul 20,6:14:00,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0
398220,4 Jul 20,6:15:00,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0
398221,4 Jul 20,6:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0
398222,4 Jul 20,6:17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
398223,4 Jul 20,6:18:00,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398224,4 Jul 20,6:19:00,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398225,4 Jul 20,6:20:00,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
398226,4 Jul 20,6:21:00,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
398227,4 Jul 20,6:22:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
398228,4 Jul 20,6:23:00,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0
398229,4 Jul 20,6:24:00,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
398230,4 Jul 20,6:25:00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
398231,4 Jul 20,6:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398232,4 Jul 20,6:27:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
398233,4 Jul 20,6:28:00,0,0,0,0,8,0,3,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
398234,4 Jul 20,6:29:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0
398235,4 Jul 20,6:30:00,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
398236,4 Jul 20,6:31:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398237,4 Jul 20,6:32:00,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398238,4 Jul 20,6:33:00,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398239,4 Jul 20,6:34:00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398240,4 Jul 20,6:35:00,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
398241,4 Jul 20,6:36:00,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398242,4 Jul 20,6:37:00,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0
398243,4 Jul 20,6:38:00,0,0,0,8,5,0,0,0,0,0,4,0,0,0,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0
398244,4 Jul 20,6:39:00,0,0,0,7,1,0,0,0,0,9,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
398245,4 Jul 20,6:40:00,0,0,0,0,1,0,0,0,0,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
398246,4 Jul 20,6:41:00,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
398247,4 Jul 20,6:42:00,4,0,0,1,31,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398248,4 Jul 20,6:43:00,0,0,0,4,9,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
398249,4 Jul 20,6:44:00,0,0,0,6,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
398250,4 Jul 20,6:45:00,0,0,0,3,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
398251,4 Jul 20,6:46:00,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0
398252,4 Jul 20,6:47:00,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
398253,4 Jul 20,6:48:00,0,0,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
398254,4 Jul 20,6:49:00,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398255,4 Jul 20,6:50:00,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
398256,4 Jul 20,6:51:00,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
398257,4 Jul 20,6:52:00,0,0,0,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398258,4 Jul 20,6:53:00,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
398259,4 Jul 20,6:54:00,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398260,4 Jul 20,6:55:00,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
398261,4 Jul 20,6:56:00,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398262,4 Jul 20,6:57:00,0,2,0,3,7,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
398263,4 Jul 20,6:58:00,0,2,0,3,9,0,3,0,0,0,1,2,0,3,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0
398264,4 Jul 20,6:59:00,0,2,0,3,5,0,2,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
398265,4 Jul 20,7:00:00,0,4,2,2,6,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0
398266,4 Jul 20,7:01:00,0,1,3,2,2,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0
398267,4 Jul 20,7:02:00,0,0,4,4,1,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
398268,4 Jul 20,7:03:00,0,0,5,2,2,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0
398269,4 Jul 20,7:04:00,0,2,3,2,6,0,0,0,0,0,0,5,0,4,0,2,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
398270,4 Jul 20,7:05:00,0,0,3,4,3,0,0,0,0,0,2,2,0,7,1,0,0,0,0,5,2,0,0,2,0,0,0,0,0,0,0,0
398271,4 Jul 20,7:06:00,0,1,4,3,0,0,0,0,0,0,6,1,0,0,3,4,0,0,0,4,2,0,0,3,0,0,0,0,0,0,0,0
398272,4 Jul 20,7:07:00,0,0,3,3,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
398273,4 Jul 20,7:08:00,0,0,3,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
398274,4 Jul 20,7:09:00,0,0,1,2,6,0,0,0,0,0,0,1,0,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
398275,4 Jul 20,7:10:00,0,0,0,2,1,0,0,0,0,0,0,2,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
398276,4 Jul 20,7:11:00,0,0,4,5,2,0,0,0,0,0,0,7,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
398277,4 Jul 20,7:12:00,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
398278,4 Jul 20,7:13:00,0,0,4,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0
398279,4 Jul 20,7:14:00,0,0,3,1,0,0,5,0,0,0,0,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
398280,4 Jul 20,7:15:00,0,0,3,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398281,4 Jul 20,7:16:00,0,0,2,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398282,4 Jul 20,7:17:00,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,2,0,14,3,0,0,8,0,0,0,0,0,0,0,0,0,0
398283,4 Jul 20,7:18:00,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
398284,4 Jul 20,7:19:00,0,0,2,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
398285,4 Jul 20,7:20:00,0,0,3,1,0,0,0,0,0,5,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
398286,4 Jul 20,7:21:00,0,0,2,2,0,0,0,0,0,5,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398287,4 Jul 20,7:22:00,0,0,3,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398288,4 Jul 20,7:23:00,0,0,2,2,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398289,4 Jul 20,7:24:00,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
398290,4 Jul 20,7:25:00,0,0,3,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
398291,4 Jul 20,7:26:00,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398292,4 Jul 20,7:27:00,0,0,6,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
398293,4 Jul 20,7:28:00,0,0,11,0,0,0,2,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
398294,4 Jul 20,7:29:00,0,0,1,0,0,0,0,0,0,0,3,0,7,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398295,4 Jul 20,7:30:00,0,0,3,0,0,0,2,0,0,0,2,0,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398296,4 Jul 20,7:31:00,0,0,1,0,0,0,1,0,0,0,2,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398297,4 Jul 20,7:32:00,0,0,1,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398298,4 Jul 20,7:33:00,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398299,4 Jul 20,7:34:00,0,0,2,0,0,0,2,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398300,4 Jul 20,7:35:00,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398301,4 Jul 20,7:36:00,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
398302,4 Jul 20,7:37:00,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
398303,4 Jul 20,7:38:00,0,0,0,0,0,0,0,4,5,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
398304,4 Jul 20,7:39:00,0,1,0,0,0,0,0,6,4,0,3,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398305,4 Jul 20,7:40:00,0,3,0,0,0,0,0,5,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398306,4 Jul 20,7:41:00,0,3,0,0,0,0,0,3,2,0,2,0,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
398307,4 Jul 20,7:42:00,2,0,0,0,0,0,0,2,3,0,2,0,0,0,0,3,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0
398308,4 Jul 20,7:43:00,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,6,0,1,0,0,0,0,12,0,1,0,0,0,0,0,0,0
398309,4 Jul 20,7:44:00,5,0,0,0,0,0,0,1,5,0,4,0,0,0,0,5,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0
398310,4 Jul 20,7:45:00,8,2,0,0,0,0,0,2,5,0,1,0,0,0,0,5,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
398311,4 Jul 20,7:46:00,0,3,0,0,0,0,0,4,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
398312,4 Jul 20,7:47:00,5,5,0,0,0,0,0,4,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398313,4 Jul 20,7:48:00,4,6,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
398314,4 Jul 20,7:49:00,4,3,0,0,0,0,0,1,5,0,3,0,0,0,0,0,0,0,0,0,2,3,0,0,2,0,0,0,0,0,0,0
398315,4 Jul 20,7:50:00,3,3,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,2,4,0,0,3,0,0,0,0,0,0,0
398316,4 Jul 20,7:51:00,4,4,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0
398317,4 Jul 20,7:52:00,2,2,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,6,1,1,3,0,0,0,0,0,0,0,0,0
398318,4 Jul 20,7:53:00,3,5,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0
398319,4 Jul 20,7:54:00,6,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,3,2,4,0,0,0,0,0,0,0,0,0,0
398320,4 Jul 20,7:55:00,2,4,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,0,0,0,0,0
398321,4 Jul 20,7:56:00,3,3,0,0,0,0,0,0,4,0,8,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,4,0,0,0,0,0
398322,4 Jul 20,7:57:00,3,3,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,9,0,2,0,0,4,0,0,0,0,0
398323,4 Jul 20,7:58:00,2,1,0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,2,0,3,0,0,5,0,0,0,0,0
398324,4 Jul 20,7:59:00,2,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0
398325,4 Jul 20,8:00:00,2,2,0,0,0,0,0,0,2,0,2,0,2,0,0,0,3,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0
398326,4 Jul 20,8:01:00,1,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
398327,4 Jul 20,8:02:00,3,1,0,0,0,0,0,0,4,0,0,0,6,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0
398328,4 Jul 20,8:03:00,2,0,0,0,0,3,0,0,3,0,4,2,0,0,0,0,12,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
398329,4 Jul 20,8:04:00,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0
398330,4 Jul 20,8:05:00,1,4,0,0,0,1,0,0,2,0,5,1,1,0,0,0,3,0,0,0,3,2,0,0,0,0,3,0,0,0,0,0
398331,4 Jul 20,8:06:00,0,2,0,0,0,2,0,0,2,0,1,1,0,0,0,0,4,0,0,0,5,2,0,0,0,0,3,0,0,0,0,0
398332,4 Jul 20,8:07:00,1,2,0,0,0,3,0,0,4,0,1,0,0,0,0,0,6,0,1,0,2,6,0,0,0,0,3,0,0,0,0,0
398333,4 Jul 20,8:08:00,0,4,0,0,0,3,0,0,2,0,2,4,0,0,0,0,1,0,2,0,3,2,0,0,0,0,5,0,0,0,0,0
398334,4 Jul 20,8:09:00,0,2,0,1,0,4,0,0,2,0,0,1,0,0,0,0,1,0,0,0,4,2,2,0,0,0,1,0,0,0,0,0
398335,4 Jul 20,8:10:00,2,1,2,3,0,3,0,0,3,0,2,4,0,0,0,0,0,0,0,2,5,1,6,0,0,0,2,0,0,0,0,0
398336,4 Jul 20,8:11:00,3,4,5,1,4,0,0,0,3,0,2,1,0,0,0,0,0,0,0,1,5,5,2,0,0,0,1,0,0,0,0,0
398337,4 Jul 20,8:12:00,2,0,6,0,0,5,0,0,2,0,2,2,0,0,0,0,1,0,0,2,4,2,8,0,0,0,0,0,0,0,0,0
398338,4 Jul 20,8:13:00,2,0,10,0,0,2,0,0,1,0,1,2,0,0,0,0,0,0,0,1,4,3,5,0,0,0,2,0,0,0,0,0
398339,4 Jul 20,8:14:00,3,0,2,0,0,3,0,0,5,0,0,1,0,0,0,0,4,0,0,2,3,2,3,0,0,0,3,0,0,0,0,0
